0	0.0011402508551881414
1	0.0008748906386701663
2	0.0030864197530864196
3	0.008
4	0.0009000900090009
5	0.0009000900090009
6	0.0024154589371980675
7	0.0024154589371980675
8	0.00102880658436214
9	0.00102880658436214
10	0.003816793893129771
11	0.0010672358591248667
12	0.0010672358591248667
13	0.0010672358591248667
14	0.00145985401459854
15	0.006289308176100629
16	0.007352941176470588
17	0.0014492753623188406
18	0.001834862385321101
19	0.0015337423312883436
20	0.0011961722488038277
21	0.0013513513513513514
22	0.0038910505836575876
23	0.0015698587127158557
24	0.0007987220447284345
25	0.001519756838905775
26	0.0011173184357541898
27	0.002506265664160401
28	0.0026041666666666665
29	0.0006165228113440197
30	0.0005688282138794084
31	0.0005688282138794084
32	0.0005688282138794084
33	0.0043859649122807015
34	0.001336898395721925
35	0.001336898395721925
36	0.001336898395721925
37	0.0007309941520467836
38	0.0005810575246949448
39	0.0010224948875255625
40	0.0009293680297397769
41	0.000625
42	0.0019230769230769232
43	0.0006414368184733803
44	0.0009699321047526673
45	0.0009699321047526673
46	0.0009699321047526673
47	0.010526315789473684
48	0.0005952380952380953
49	0.0006199628022318661
50	0.0012690355329949238
51	0.0014064697609001407
52	0.0012919896640826874
53	0.013333333333333334
54	0.0006042296072507553
55	0.0006042296072507553
56	0.0006305170239596469
57	0.0005920663114268798
58	0.0006191950464396285
59	0.007874015748031496
60	0.0012515644555694619
61	0.0012376237623762376
62	0.0012077294685990338
63	0.0011961722488038277
64	0.0014727540500736377
65	0.0009970089730807576
66	0.0006253908692933083
67	0.0010030090270812437
68	0.0006349206349206349
69	0.0012165450121654502
70	0.0012165450121654502
71	0.0012165450121654502
72	0.0012165450121654502
73	0.0016806722689075631
74	0.0045662100456621
75	0.0045662100456621
76	0.0005963029218843172
77	0.0013315579227696406
78	0.0011668611435239206
79	0.0006706908115358819
80	0.0013477088948787063
81	0.0006480881399870382
82	0.0006480881399870382
83	0.0006309148264984228
84	0.001092896174863388
85	0.001092896174863388
86	0.001364256480218281
87	0.0013774104683195593
88	0.0008210180623973727
89	0.01020408163265306
90	0.0017006802721088435
91	0.0013679890560875513
92	0.004048582995951417
93	0.0006476683937823834
94	0.00234192037470726
95	0.0006872852233676976
96	0.007692307692307693
97	0.0006157635467980296
98	0.0013550135501355014
99	0.0013550135501355014
100	0.00117096018735363
101	0.004
102	0.0037593984962406013
103	0.0037313432835820895
104	0.0010706638115631692
105	0.004081632653061225
106	0.004219409282700422
107	0.007751937984496124
108	0.0007347538574577516
109	0.0007674597083653108
110	0.000757002271006813
111	0.0007867820613690008
112	0.0007782101167315176
113	0.0006317119393556538
114	0.004132231404958678
115	0.00228310502283105
116	0.004901960784313725
117	0.005235602094240838
118	0.0008298755186721991
119	0.010526315789473684
120	0.001088139281828074
121	0.0012626262626262627
122	0.0007961783439490446
123	0.015151515151515152
124	0.0006414368184733803
125	0.0007501875468867217
126	0.0007501875468867217
127	0.002717391304347826
128	0.002717391304347826
129	0.002717391304347826
130	0.0007961783439490446
131	0.000749063670411985
132	0.001949317738791423
133	0.007633587786259542
134	0.004651162790697674
135	0.0008453085376162299
136	0.008130081300813009
137	0.004629629629629629
138	0.0007955449482895784
139	0.004672897196261682
140	0.005376344086021506
141	0.006060606060606061
142	0.0009354536950420954
143	0.005376344086021506
144	0.0007776049766718507
145	0.004651162790697674
146	0.004081632653061225
147	0.015151515151515152
148	0.0007836990595611285
149	0.0055248618784530384
150	0.007751937984496124
151	0.002717391304347826
152	0.0007374631268436578
153	0.004132231404958678
154	0.005154639175257732
155	0.007352941176470588
156	0.0007674597083653108
